mutation,welch_t,welch_p,ks_stat,ks_p,cohens_d,ci99_lo,ci99_hi,significant
1735,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1736,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1737,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1738,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1739,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1740,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1741,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1742,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1743,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1744,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1745,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1746,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1747,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1748,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1749,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1750,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1751,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1752,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1753,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1754,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1755,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1756,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1757,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1758,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1759,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1760,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1761,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1762,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1763,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1764,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1765,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1766,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1767,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1768,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1769,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1770,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1771,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1772,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1773,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1774,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1775,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1776,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1777,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1778,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1779,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1780,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1781,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1782,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1783,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1784,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1785,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1786,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1787,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1788,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1789,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1790,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1791,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1792,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1793,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1794,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1795,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1796,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1797,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1798,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1799,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1800,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1801,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1802,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1803,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1804,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1805,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1806,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1807,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1808,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1809,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1810,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1811,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1812,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1813,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1814,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1815,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1816,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1817,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1818,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1819,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1820,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1821,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1822,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1823,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1824,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1825,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1826,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1827,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1828,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1829,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1830,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1831,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1832,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1833,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1834,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1835,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1836,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1837,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1838,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1839,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1840,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1841,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1842,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1843,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1844,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1845,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1846,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1847,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1848,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1849,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1850,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1851,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1852,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1853,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1854,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1855,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1856,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1857,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1858,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1859,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1860,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1861,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1862,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1863,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1864,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1865,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1866,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1867,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1868,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1869,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1870,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1871,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1872,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1873,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1874,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1875,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1876,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1877,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1878,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1879,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1880,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1881,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1882,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1883,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1884,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1885,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1886,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1887,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1888,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1889,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1890,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1891,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1892,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1893,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1894,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1895,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1896,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1897,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1898,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1899,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1900,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1901,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1902,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1903,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1904,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1905,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1906,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1907,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1908,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1909,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1910,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1911,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1912,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1913,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1914,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1915,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1916,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1917,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1918,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1919,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1920,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1921,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1922,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1923,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1924,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1925,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1926,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1927,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1928,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1929,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1930,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1931,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1932,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1933,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1934,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1935,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1936,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1937,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1938,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1939,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1940,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1941,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1942,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1943,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1944,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1945,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1946,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1947,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1948,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1949,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1950,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1951,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1952,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1953,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1954,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1955,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1956,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1957,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1958,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1959,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1960,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1961,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1962,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1963,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1964,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1965,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1966,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1967,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1968,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1969,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1970,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1971,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1972,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1973,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1974,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1975,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1976,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1977,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1978,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1979,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1980,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1981,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1982,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1983,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1984,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1985,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1986,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1987,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1988,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1989,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1990,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1991,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1992,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1993,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1994,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1995,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1996,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1997,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1998,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
1999,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2000,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2001,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2002,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2003,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2004,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2005,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2006,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2007,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2008,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2009,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2010,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2011,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2012,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2013,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2014,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2015,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2016,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2017,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2018,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2019,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2020,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2021,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2022,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2023,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2024,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2025,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2026,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2027,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2028,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2029,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2030,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2031,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2032,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2033,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2034,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2035,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2036,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2037,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2038,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2039,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2040,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2041,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2042,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2043,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2044,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2045,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2046,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2047,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2048,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2049,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2050,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2051,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2052,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2053,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2054,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2055,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2056,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2057,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2058,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2059,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2060,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2061,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2062,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2063,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2064,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2065,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2066,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2067,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2068,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2069,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2070,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2071,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2072,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2073,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2074,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2075,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2076,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2077,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2078,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2079,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2080,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2081,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2082,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2083,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2084,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2085,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2086,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2087,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2088,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2089,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2090,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2091,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2092,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2093,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2094,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2095,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2096,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2097,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2098,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2099,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2100,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2101,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2102,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2103,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2104,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2105,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2106,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2107,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2108,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2109,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2110,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2111,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2112,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2113,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2114,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2115,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2116,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2117,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2118,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2119,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2120,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2121,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2122,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2123,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2124,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2125,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2126,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2127,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2128,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2129,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2130,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2131,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
2132,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
